Tennis US Open 2011 Mens Tournament The Final Djokovic v Nadal 
Match Odds
1315857600000
Mon Sep 12 21:00:00 BST 2011
Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
1315871311864,5,ACTIVE,2249229,Novak Djokovic,1.62,12506.55,1.64,10762.1,3.5105376E7,1.64,
1315871311864,5,ACTIVE,2251410,Rafael Nadal,2.56,128.0,2.6,50.0,2584061.5,2.62,
1315871312864,5,ACTIVE,2249229,Novak Djokovic,1.63,2594.11,1.64,8762.1,3.5121816E7,1.63,
1315871312864,5,ACTIVE,2251410,Rafael Nadal,2.56,128.0,2.62,878.93,2584284.8,2.6,
1315871313864,5,ACTIVE,2249229,Novak Djokovic,1.63,1534.8,1.64,8762.1,3.5123936E7,1.63,
1315871313864,5,ACTIVE,2251410,Rafael Nadal,2.56,128.0,2.6,472.98,2584284.8,2.6,
1315871314864,5,ACTIVE,2249229,Novak Djokovic,1.63,650.82,1.64,8762.1,3.5125704E7,1.63,
1315871314864,5,ACTIVE,2251410,Rafael Nadal,2.56,128.0,2.6,436.26,2584363.5,2.6,
1315871315864,5,ACTIVE,2249229,Novak Djokovic,1.63,1565.43,1.64,8762.1,3.512664E7,1.63,
1315871315864,5,ACTIVE,2251410,Rafael Nadal,2.56,128.0,2.6,469.24,2584469.0,2.6,
1315871316864,5,ACTIVE,2249229,Novak Djokovic,1.63,1603.31,1.64,8753.41,3.5126924E7,1.63,
1315871316864,5,ACTIVE,2251410,Rafael Nadal,2.56,28.0,2.6,552.77,2584850.2,2.56,
1315871317864,5,ACTIVE,2249229,Novak Djokovic,1.63,1821.99,1.64,8753.41,3.5127348E7,1.63,
1315871317864,5,ACTIVE,2251410,Rafael Nadal,2.56,28.0,2.6,263.72,2585707.8,2.6,
1315871318864,5,ACTIVE,2249229,Novak Djokovic,1.63,1326.46,1.64,8753.41,3.512834E7,1.63,
1315871318864,5,ACTIVE,2251410,Rafael Nadal,2.56,28.0,2.6,256.94,2585879.5,2.6,
1315871319864,5,ACTIVE,2249229,Novak Djokovic,1.62,11836.08,1.64,8082.17,3.5132356E7,1.62,
1315871319864,5,ACTIVE,2251410,Rafael Nadal,2.56,28.0,2.6,204.57,2585953.5,2.6,
1315871320864,5,ACTIVE,2249229,Novak Djokovic,1.62,11832.83,1.64,7889.0,3.5132752E7,1.62,
1315871320864,5,ACTIVE,2251410,Rafael Nadal,2.56,28.0,2.6,162.79,2585962.5,2.6,
1315871321864,5,ACTIVE,2249229,Novak Djokovic,1.62,11851.11,1.63,195.95,3.513408E7,1.62,
1315871321864,5,ACTIVE,2251410,Rafael Nadal,2.56,28.0,2.62,1413.78,2586292.5,2.62,
1315871322864,5,ACTIVE,2249229,Novak Djokovic,1.62,11377.75,1.63,147.96,3.5135128E7,1.62,
1315871322864,5,ACTIVE,2251410,Rafael Nadal,2.58,2.86,2.62,1378.49,2586402.8,2.6,
1315871323864,5,ACTIVE,2249229,Novak Djokovic,1.62,10752.87,1.63,75.99,3.5136528E7,1.63,
1315871323864,5,ACTIVE,2251410,Rafael Nadal,2.56,108.8,2.62,1378.49,2586419.2,2.58,
1315871324864,5,ACTIVE,2249229,Novak Djokovic,1.62,10752.87,1.63,70.37,3.5136536E7,1.63,
1315871324864,5,ACTIVE,2251410,Rafael Nadal,2.6,38.7,2.62,1344.62,2586524.8,2.6,
1315871325864,5,ACTIVE,2249229,Novak Djokovic,1.62,10689.82,1.63,74.18,3.513672E7,1.63,
1315871325864,5,ACTIVE,2251410,Rafael Nadal,2.56,108.8,2.62,1342.05,2586683.0,2.58,
1315871326864,5,ACTIVE,2249229,Novak Djokovic,1.62,10385.53,1.63,159.04,3.5137344E7,1.62,
1315871326864,5,ACTIVE,2251410,Rafael Nadal,2.56,108.8,2.62,1336.34,2586717.2,2.62,
1315871327864,5,ACTIVE,2249229,Novak Djokovic,1.57,90.77,1.58,22004.55,3.5160872E7,1.58,
1315871327864,5,ACTIVE,2251410,Rafael Nadal,2.66,3900.0,2.74,60.43,2588268.8,2.72,
1315871328864,5,ACTIVE,2249229,Novak Djokovic,1.57,90.77,1.58,21990.78,3.5160888E7,1.58,
1315871328864,5,ACTIVE,2251410,Rafael Nadal,2.66,3900.0,2.74,60.43,2588276.8,2.72,
1315871329864,5,ACTIVE,2249229,Novak Djokovic,1.57,90.77,1.58,18371.97,3.5165436E7,1.58,
1315871329864,5,ACTIVE,2251410,Rafael Nadal,2.66,3900.0,2.9,8.57,2590833.8,2.72,
1315871330864,5,ACTIVE,2249229,Novak Djokovic,1.53,171.54,1.55,24650.11,3.5170736E7,1.55,
1315871330864,5,ACTIVE,2251410,Rafael Nadal,2.6,20.58,2.9,8.57,2590838.0,2.8,
1315871331864,5,ACTIVE,2249229,Novak Djokovic,1.53,171.54,1.55,23347.45,3.517252E7,1.55,
1315871331864,5,ACTIVE,2251410,Rafael Nadal,2.62,12.03,2.9,8.57,2591293.2,2.8,
1315871332864,5,ACTIVE,2249229,Novak Djokovic,1.53,171.54,1.55,23213.13,3.5172696E7,1.55,
1315871332864,5,ACTIVE,2251410,Rafael Nadal,2.62,1727.44,2.9,8.57,2591343.2,2.8,
1315871333864,5,ACTIVE,2249229,Novak Djokovic,1.53,108.49,1.55,23093.31,3.5172944E7,1.55,
1315871333864,5,ACTIVE,2251410,Rafael Nadal,2.62,1721.69,2.9,8.57,2591409.5,2.8,
1315871334864,5,ACTIVE,2249229,Novak Djokovic,1.53,108.49,1.55,23090.22,3.5172944E7,1.55,
1315871334864,5,ACTIVE,2251410,Rafael Nadal,2.76,476.02,2.9,8.57,2591411.2,2.8,
1315871335864,5,ACTIVE,2249229,Novak Djokovic,1.53,108.49,1.55,25650.8,3.5190876E7,1.55,
1315871335864,5,ACTIVE,2251410,Rafael Nadal,2.76,51.67,2.9,8.57,2591411.2,2.8,
1315871336864,5,ACTIVE,2249229,Novak Djokovic,1.54,21.04,1.55,11497.08,3.5191148E7,1.55,
1315871336864,5,ACTIVE,2251410,Rafael Nadal,2.76,51.67,2.84,42.93,2591442.0,2.8,
1315871337864,5,ACTIVE,2249229,Novak Djokovic,1.54,21.04,1.55,11490.56,3.519116E7,1.55,
1315871337864,5,ACTIVE,2251410,Rafael Nadal,2.74,64.51,2.84,42.93,2591442.0,2.8,
1315871338864,5,ACTIVE,2249229,Novak Djokovic,1.51,1293.1,1.52,355.13,3.5198776E7,1.52,
1315871338864,5,ACTIVE,2251410,Rafael Nadal,2.92,225.59,2.94,58.28,2591759.2,2.92,
1315871339864,5,ACTIVE,2249229,Novak Djokovic,1.51,1293.1,1.55,10986.1,3.5198804E7,1.55,
1315871339864,5,ACTIVE,2251410,Rafael Nadal,2.74,64.51,2.9,20.58,2591759.2,2.92,
1315871340864,5,ACTIVE,2249229,Novak Djokovic,1.51,1293.1,1.55,6343.34,3.5208E7,1.55,
1315871340864,5,ACTIVE,2251410,Rafael Nadal,2.64,8.57,2.9,20.58,2591907.0,2.8,
1315871341864,5,ACTIVE,2249229,Novak Djokovic,1.5,29602.67,1.54,100.0,3.5213764E7,1.5,
1315871341864,5,ACTIVE,2251410,Rafael Nadal,2.82,42.88,2.98,5.0,2592027.2,2.84,
1315871342864,5,ACTIVE,2249229,Novak Djokovic,1.53,1265.0,1.54,82.68,3.521384E7,1.54,
1315871342864,5,ACTIVE,2251410,Rafael Nadal,2.82,42.88,2.9,100.0,2592027.2,2.84,
1315871343864,5,ACTIVE,2249229,Novak Djokovic,1.53,328.23,1.55,1012.74,3.5221972E7,1.55,
1315871343864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.88,118.57,2595285.0,2.88,
1315871344864,5,ACTIVE,2249229,Novak Djokovic,1.51,150.0,1.53,339.12,3.5223764E7,1.53,
1315871344864,5,ACTIVE,2251410,Rafael Nadal,2.84,8.75,2.9,10.15,2595635.2,2.9,
1315871345864,5,ACTIVE,2249229,Novak Djokovic,1.52,763.35,1.53,137.43,3.5227812E7,1.53,
1315871345864,5,ACTIVE,2251410,Rafael Nadal,2.82,62.68,2.98,5.0,2597687.0,2.78,
1315871346864,5,ACTIVE,2249229,Novak Djokovic,1.52,763.35,1.53,57.76,3.5227976E7,1.53,
1315871346864,5,ACTIVE,2251410,Rafael Nadal,2.92,6.95,2.98,5.0,2597774.8,2.88,
1315871347864,5,ACTIVE,2249229,Novak Djokovic,1.52,305.67,1.53,115.52,3.5228984E7,1.52,
1315871347864,5,ACTIVE,2251410,Rafael Nadal,2.92,6.95,2.98,5.0,2597779.8,2.94,
1315871348864,5,ACTIVE,2249229,Novak Djokovic,1.52,781.69,1.53,26.64,3.5228984E7,1.52,
1315871348864,5,ACTIVE,2251410,Rafael Nadal,2.88,17.18,2.98,5.0,2597865.0,2.88,
1315871349864,5,ACTIVE,2249229,Novak Djokovic,1.52,765.58,1.53,28.35,3.5229016E7,1.52,
1315871349864,5,ACTIVE,2251410,Rafael Nadal,2.88,17.18,2.96,3.43,2597865.0,2.88,
1315871350864,5,ACTIVE,2249229,Novak Djokovic,1.51,150.0,1.52,1792.81,3.5231428E7,1.52,
1315871350864,5,ACTIVE,2251410,Rafael Nadal,2.88,12.89,2.96,13.58,2597875.2,2.92,
1315871351864,5,ACTIVE,2249229,Novak Djokovic,1.51,50.0,1.52,1796.24,3.5231628E7,1.51,
1315871351864,5,ACTIVE,2251410,Rafael Nadal,2.88,12.89,2.96,13.58,2597875.2,2.92,
1315871352864,5,ACTIVE,2249229,Novak Djokovic,1.51,50.0,1.52,2068.28,3.523194E7,1.52,
1315871352864,5,ACTIVE,2251410,Rafael Nadal,2.88,12.89,2.94,16.0,2598038.0,2.92,
1315871353864,5,ACTIVE,2249229,Novak Djokovic,1.5,29037.37,1.52,1963.8,3.523334E7,1.52,
1315871353864,5,ACTIVE,2251410,Rafael Nadal,2.88,12.89,2.98,5.0,2598117.5,2.92,
1315871354864,5,ACTIVE,2249229,Novak Djokovic,1.5,29037.37,1.52,1449.53,3.5234392E7,1.52,
1315871354864,5,ACTIVE,2251410,Rafael Nadal,2.88,12.89,2.98,5.0,2598227.5,2.92,
1315871355864,5,ACTIVE,2249229,Novak Djokovic,1.5,29037.37,1.52,1917.38,3.5234428E7,1.52,
1315871356864,5,ACTIVE,2249229,Novak Djokovic,1.5,29037.37,1.52,1289.14,3.523564E7,1.52,
1315871356864,5,ACTIVE,2251410,Rafael Nadal,2.88,12.89,2.98,5.0,2598250.8,2.92,
1315871357864,5,ACTIVE,2249229,Novak Djokovic,1.54,870.63,1.55,64.32,3.52388E7,1.54,
1315871357864,5,ACTIVE,2251410,Rafael Nadal,2.82,62.68,2.86,410.39,2598334.2,2.86,
1315871358864,5,ACTIVE,2249229,Novak Djokovic,1.54,12194.63,1.55,64.32,3.5239204E7,1.54,
1315871358864,5,ACTIVE,2251410,Rafael Nadal,2.82,45.53,2.86,407.82,2598373.8,2.82,
1315871359864,5,ACTIVE,2249229,Novak Djokovic,1.54,12175.05,1.55,58.32,3.5239252E7,1.54,
1315871359864,5,ACTIVE,2251410,Rafael Nadal,2.82,45.53,2.86,407.82,2598373.8,2.82,
1315871360864,5,ACTIVE,2249229,Novak Djokovic,1.54,12067.28,1.57,1559.96,3.523964E7,1.54,
1315871360864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.86,399.24,2598419.8,2.86,
1315871361864,5,ACTIVE,2249229,Novak Djokovic,1.54,12067.28,1.57,1559.96,3.523964E7,1.54,
1315871361864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.8,84.48,2598419.8,2.86,
1315871362864,5,ACTIVE,2249229,Novak Djokovic,1.54,17669.28,1.57,1559.96,3.5239672E7,1.55,
1315871362864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.86,362.8,2598642.2,2.86,
1315871363864,5,ACTIVE,2249229,Novak Djokovic,1.54,17389.31,1.57,1503.35,3.5240348E7,1.57,
1315871363864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.86,362.8,2598642.2,2.86,
1315871364864,5,ACTIVE,2249229,Novak Djokovic,1.54,16841.49,1.56,640.38,3.5241444E7,1.54,
1315871364864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.82,21.71,2598642.2,2.86,
1315871365864,5,ACTIVE,2249229,Novak Djokovic,1.55,3602.0,1.56,640.38,3.5241444E7,1.54,
1315871365864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.82,21.71,2598642.2,2.86,
1315871366864,5,ACTIVE,2249229,Novak Djokovic,1.55,3269.0,1.56,170.47,3.5243088E7,1.55,
1315871366864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.82,41.69,2598642.2,2.82,
1315871367864,5,ACTIVE,2249229,Novak Djokovic,1.55,3249.6,1.56,170.47,3.5243128E7,1.55,
1315871367864,5,ACTIVE,2251410,Rafael Nadal,2.76,18.51,2.82,37.4,2598650.8,2.82,
1315871368864,5,ACTIVE,2249229,Novak Djokovic,1.55,3191.03,1.57,1328.35,3.5243732E7,1.57,
1315871368864,5,ACTIVE,2251410,Rafael Nadal,2.76,18.51,2.82,36.87,2598652.0,2.82,
1315871369864,5,ACTIVE,2249229,Novak Djokovic,1.54,13332.03,1.56,8.57,3.5243836E7,1.54,
1315871370864,5,ACTIVE,2249229,Novak Djokovic,1.54,13325.51,1.56,8.57,3.5243848E7,1.54,
1315871370864,5,ACTIVE,2251410,Rafael Nadal,2.76,18.51,2.82,28.21,2598669.2,2.82,
1315871371864,5,ACTIVE,2249229,Novak Djokovic,1.54,13325.51,1.57,1328.35,3.5243876E7,1.55,
1315871371864,5,ACTIVE,2251410,Rafael Nadal,2.76,18.51,2.8,14.37,2599040.5,2.8,
1315871372864,5,ACTIVE,2249229,Novak Djokovic,1.55,2339.92,1.57,1328.35,3.5245184E7,1.55,
1315871372864,5,ACTIVE,2251410,Rafael Nadal,2.76,18.51,2.86,222.21,2599088.5,2.82,
1315871373864,5,ACTIVE,2249229,Novak Djokovic,1.56,49.82,1.57,1013.09,3.524606E7,1.56,
1315871373864,5,ACTIVE,2251410,Rafael Nadal,2.76,18.51,2.86,222.21,2599090.2,2.8,
1315871374864,5,ACTIVE,2249229,Novak Djokovic,1.54,13112.93,1.57,1013.09,3.524624E7,1.54,
1315871374864,5,ACTIVE,2251410,Rafael Nadal,2.76,18.51,2.88,70.06,2599612.5,2.86,
1315871375864,5,ACTIVE,2249229,Novak Djokovic,1.54,13112.93,1.57,1008.09,3.5246252E7,1.57,
1315871375864,5,ACTIVE,2251410,Rafael Nadal,2.76,18.51,2.88,70.06,2599612.5,2.86,
1315871376864,5,ACTIVE,2249229,Novak Djokovic,1.54,12788.25,1.57,992.21,3.5246964E7,1.57,
1315871376864,5,ACTIVE,2251410,Rafael Nadal,2.76,18.51,2.88,70.06,2599634.5,2.8,
1315871377864,5,ACTIVE,2249229,Novak Djokovic,1.54,2000.0,1.58,12308.49,3.5249544E7,1.58,
1315871377864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.88,71.77,2599741.2,2.76,
1315871378864,5,ACTIVE,2249229,Novak Djokovic,1.52,90.0,1.58,12308.49,3.5249552E7,1.56,
1315871378864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.88,71.77,2599743.2,2.78,
1315871379864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.76,21.44,2599743.2,2.78,
1315871380864,5,ACTIVE,2249229,Novak Djokovic,1.52,90.0,1.58,12308.49,3.5249616E7,1.56,
1315871380864,5,ACTIVE,2251410,Rafael Nadal,2.74,600.0,2.76,35.0,2599780.0,2.78,
1315871381864,5,ACTIVE,2249229,Novak Djokovic,1.56,3114.2,1.58,12308.49,3.5249692E7,1.56,
1315871381864,5,ACTIVE,2251410,Rafael Nadal,2.62,2106.52,2.76,35.0,2599780.0,2.78,
1315871382864,5,ACTIVE,2249229,Novak Djokovic,1.49,3.94,1.5,6134.85,3.5260008E7,1.5,
1315871382864,5,ACTIVE,2251410,Rafael Nadal,2.62,2106.52,3.05,27.71,2602053.5,3.0,
1315871383864,5,ACTIVE,2249229,Novak Djokovic,1.44,5980.6,1.45,1854.12,3.5260804E7,1.45,
1315871383864,5,ACTIVE,2251410,Rafael Nadal,2.62,2106.52,3.3,20.58,2602182.0,3.15,
1315871384864,5,ACTIVE,2249229,Novak Djokovic,1.44,5980.6,1.45,1843.8,3.5260824E7,1.45,
1315871384864,5,ACTIVE,2251410,Rafael Nadal,2.86,5.87,3.3,20.58,2602182.0,3.15,
1315871385864,5,ACTIVE,2249229,Novak Djokovic,1.45,85.77,1.49,150.0,3.5260856E7,1.45,
1315871385864,5,ACTIVE,2251410,Rafael Nadal,2.86,5.87,3.3,20.58,2602196.8,3.2,
1315871386864,5,ACTIVE,2249229,Novak Djokovic,1.45,85.77,1.48,22189.87,3.5260888E7,1.48,
1315871386864,5,ACTIVE,2251410,Rafael Nadal,2.78,359.35,3.3,20.58,2602212.2,3.05,
1315871387864,5,ACTIVE,2249229,Novak Djokovic,1.45,1000.0,1.48,21725.98,3.5262064E7,1.48,
1315871387864,5,ACTIVE,2251410,Rafael Nadal,3.0,3300.0,3.3,20.58,2602214.2,3.05,
1315871388864,5,ACTIVE,2249229,Novak Djokovic,1.45,1000.0,1.48,21640.21,3.5262236E7,1.48,
1315871389864,5,ACTIVE,2249229,Novak Djokovic,1.45,200.0,1.48,21598.99,3.5263876E7,1.48,
1315871389864,5,ACTIVE,2251410,Rafael Nadal,3.0,3300.0,3.3,20.58,2602234.2,3.05,
1315871390864,5,ACTIVE,2249229,Novak Djokovic,1.45,543.08,1.48,21378.09,3.52641E7,1.48,
1315871390864,5,ACTIVE,2251410,Rafael Nadal,3.0,3300.0,3.3,20.58,2602340.8,3.05,
1315871391864,5,ACTIVE,2249229,Novak Djokovic,1.45,2231.72,1.48,21378.09,3.52641E7,1.48,
1315871391864,5,ACTIVE,2251410,Rafael Nadal,3.0,3300.0,3.2,2.52,2602340.8,3.05,
1315871392864,5,ACTIVE,2249229,Novak Djokovic,1.45,4211.34,1.48,13803.1,3.5279248E7,1.48,
1315871392864,5,ACTIVE,2251410,Rafael Nadal,3.1,42.88,3.2,2.52,2602340.8,3.05,
1315871393864,5,ACTIVE,2249229,Novak Djokovic,1.46,6670.38,1.48,13803.1,3.5279248E7,1.48,
1315871394864,5,ACTIVE,2249229,Novak Djokovic,1.46,6670.38,1.47,2370.9,3.5279248E7,1.48,
1315871394864,5,ACTIVE,2251410,Rafael Nadal,3.1,42.88,3.2,2.52,2602340.8,3.05,
1315871395864,5,ACTIVE,2249229,Novak Djokovic,1.48,9214.7,1.49,389.11,3.5286064E7,1.48,
1315871395864,5,ACTIVE,2251410,Rafael Nadal,3.05,8.57,3.2,2.52,2602389.5,3.1,
1315871396864,5,ACTIVE,2249229,Novak Djokovic,1.48,9175.25,1.49,389.11,3.5286144E7,1.48,
1315871396864,5,ACTIVE,2251410,Rafael Nadal,3.0,2222.81,3.2,2.52,2604561.0,3.0,
1315871397864,5,ACTIVE,2249229,Novak Djokovic,1.48,9113.44,1.49,64.41,3.5286412E7,1.48,
1315871397864,5,ACTIVE,2251410,Rafael Nadal,3.0,2222.81,3.2,22.52,2604595.8,3.1,
1315871398864,5,ACTIVE,2249229,Novak Djokovic,1.48,9293.44,1.5,33546.92,3.5287412E7,1.5,
1315871398864,5,ACTIVE,2251410,Rafael Nadal,3.0,2222.81,3.05,325.37,2604595.8,3.1,
1315871399864,5,ACTIVE,2249229,Novak Djokovic,1.48,9293.44,1.5,33532.93,3.528744E7,1.5,
1315871399864,5,ACTIVE,2251410,Rafael Nadal,3.0,2222.81,3.05,341.1,2604615.8,3.05,
1315871400864,5,ACTIVE,2249229,Novak Djokovic,1.48,9288.44,1.5,33532.93,3.5287452E7,1.48,
1315871400864,5,ACTIVE,2251410,Rafael Nadal,3.0,722.81,3.05,283.63,2608730.8,3.0,
1315871401864,5,ACTIVE,2249229,Novak Djokovic,1.48,9188.44,1.5,33532.93,3.5287652E7,1.48,
1315871401864,5,ACTIVE,2251410,Rafael Nadal,3.0,722.81,3.05,288.15,2608730.8,3.0,
1315871402864,5,ACTIVE,2249229,Novak Djokovic,1.47,8000.0,1.48,566.53,3.5309316E7,1.48,
1315871402864,5,ACTIVE,2251410,Rafael Nadal,3.0,722.81,3.1,5.07,2609029.0,3.1,
1315871403864,5,ACTIVE,2249229,Novak Djokovic,1.47,7980.57,1.48,233.53,3.5310076E7,1.47,
1315871404864,5,ACTIVE,2249229,Novak Djokovic,1.49,2988.85,1.5,33361.38,3.5310588E7,1.49,
1315871404864,5,ACTIVE,2251410,Rafael Nadal,3.0,222.81,3.1,5.07,2609029.0,3.1,
1315871405864,5,ACTIVE,2249229,Novak Djokovic,1.49,1350.09,1.5,33261.38,3.5313508E7,1.49,
1315871405864,5,ACTIVE,2251410,Rafael Nadal,3.0,209.82,3.1,41.95,2609355.0,3.05,
1315871406864,5,ACTIVE,2249229,Novak Djokovic,1.49,95.81,1.5,33255.38,3.53159E7,1.49,
1315871406864,5,ACTIVE,2251410,Rafael Nadal,3.0,190.95,3.1,41.95,2609454.8,3.0,
1315871407864,5,ACTIVE,2249229,Novak Djokovic,1.49,705.03,1.5,28767.52,3.53325E7,1.48,
1315871407864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.1,46.64,2612121.2,3.1,
1315871408864,5,ACTIVE,2249229,Novak Djokovic,1.48,4735.64,1.49,9119.19,3.5338324E7,1.49,
1315871408864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.1,50.93,2612121.2,3.1,
1315871409864,5,ACTIVE,2249229,Novak Djokovic,1.48,4585.6,1.49,6818.28,3.5347752E7,1.49,
1315871409864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.05,6.0,2612125.5,3.0,
1315871410864,5,ACTIVE,2249229,Novak Djokovic,1.48,6112.74,1.49,6018.06,3.5348044E7,1.49,
1315871410864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.05,6.0,2612211.2,3.0,
1315871411864,5,ACTIVE,2249229,Novak Djokovic,1.49,171.54,1.5,16941.09,3.5382736E7,1.5,
1315871411864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.05,6.0,2612269.8,3.0,
1315871412864,5,ACTIVE,2249229,Novak Djokovic,1.49,300.19,1.5,16181.02,3.5383656E7,1.5,
1315871412864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.05,6.0,2612569.8,3.0,
1315871413864,5,ACTIVE,2249229,Novak Djokovic,1.5,3270.2,1.51,10.0,3.5415984E7,1.5,
1315871413864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.05,6.0,2612592.8,3.0,
1315871414864,5,ACTIVE,2249229,Novak Djokovic,1.5,3170.2,1.51,10.0,3.5416184E7,1.5,
1315871414864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.0,7.14,2612592.8,3.0,
1315871415864,5,ACTIVE,2249229,Novak Djokovic,1.5,12627.95,1.51,10.0,3.5416184E7,1.5,
1315871415864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.0,65.22,2612592.8,3.0,
1315871416864,5,ACTIVE,2249229,Novak Djokovic,1.5,12627.95,1.51,10.0,3.5416184E7,1.5,
1315871416864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.0,71.23,2612592.8,3.0,
1315871417864,5,ACTIVE,2249229,Novak Djokovic,1.5,3227.81,1.51,10.0,3.5416184E7,1.5,
1315871417864,5,ACTIVE,2251410,Rafael Nadal,2.9,91.68,3.0,86.23,2612592.8,3.0,
1315871418864,5,ACTIVE,2249229,Novak Djokovic,1.54,441.23,1.55,28.98,3.5418628E7,1.54,
1315871418864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,3.0,109.39,2612705.8,2.86,
1315871419864,5,ACTIVE,2249229,Novak Djokovic,1.54,438.66,1.55,28.98,3.5418632E7,1.54,
1315871419864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,3.0,119.39,2612705.8,2.86,
1315871420864,5,ACTIVE,2249229,Novak Djokovic,1.49,2114.61,1.5,86.38,3.5425192E7,1.5,
1315871420864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,3.05,318.7,2613158.0,3.0,
1315871421864,5,ACTIVE,2249229,Novak Djokovic,1.49,2061.55,1.55,28.98,3.5425344E7,1.49,
1315871421864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,3.0,1505.73,2613179.5,3.0,
1315871422864,5,ACTIVE,2249229,Novak Djokovic,1.5,22.59,1.55,28.98,3.5425368E7,1.5,
1315871423864,5,ACTIVE,2249229,Novak Djokovic,1.49,2061.55,1.55,34.13,3.5425432E7,1.5,
1315871423864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,3.0,12.59,2613205.2,2.98,
1315871424864,5,ACTIVE,2249229,Novak Djokovic,1.5,14.0,1.52,356.84,3.542552E7,1.52,
1315871424864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,3.0,18.02,2613205.2,2.98,
1315871425864,5,ACTIVE,2249229,Novak Djokovic,1.49,1719.81,1.52,316.84,3.54264E7,1.49,
1315871425864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,2.98,9.93,2613269.5,2.98,
1315871426864,5,ACTIVE,2249229,Novak Djokovic,1.54,13204.06,1.55,34.13,3.542716E7,1.54,
1315871426864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,2.98,9.93,2613339.0,2.86,
1315871427864,5,ACTIVE,2249229,Novak Djokovic,1.54,13042.88,1.55,34.13,3.542748E7,1.54,
1315871427864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,2.94,2.0,2613340.8,2.86,
1315871428864,5,ACTIVE,2249229,Novak Djokovic,1.54,13013.56,1.57,874.27,3.542772E7,1.57,
1315871428864,5,ACTIVE,2251410,Rafael Nadal,2.76,10.33,2.94,2.0,2613371.2,2.8,
1315871429864,5,ACTIVE,2249229,Novak Djokovic,1.54,13095.61,1.57,402.53,3.5428668E7,1.57,
1315871430864,5,ACTIVE,2249229,Novak Djokovic,1.54,12982.61,1.58,775.33,3.5429736E7,1.54,
1315871430864,5,ACTIVE,2251410,Rafael Nadal,2.7,47.17,2.9,9.55,2613381.5,2.76,
1315871431864,5,ACTIVE,2249229,Novak Djokovic,1.55,1286.56,1.58,775.33,3.5429768E7,1.54,
1315871432864,5,ACTIVE,2249229,Novak Djokovic,1.55,2286.56,1.58,775.33,3.5429768E7,1.54,
1315871432864,5,ACTIVE,2251410,Rafael Nadal,2.7,47.17,2.9,9.55,2613381.5,2.76,
1315871433864,5,ACTIVE,2249229,Novak Djokovic,1.55,2610.13,1.58,775.33,3.5429788E7,1.55,
1315871433864,5,ACTIVE,2251410,Rafael Nadal,2.7,47.17,2.8,2.52,2613392.2,2.82,
1315871434864,5,ACTIVE,2249229,Novak Djokovic,1.55,4192.6,1.58,775.33,3.5430056E7,1.55,
1315871435864,5,ACTIVE,2249229,Novak Djokovic,1.57,8576.2,1.58,775.33,3.5430092E7,1.55,
1315871435864,5,ACTIVE,2251410,Rafael Nadal,2.7,47.17,2.8,2.52,2613392.2,2.82,
1315871436864,5,ACTIVE,2249229,Novak Djokovic,1.59,7863.33,1.6,42.88,3.5432076E7,1.59,
1315871436864,5,ACTIVE,2251410,Rafael Nadal,2.62,2050.77,2.8,2.52,2613439.5,2.7,
1315871437864,5,ACTIVE,2249229,Novak Djokovic,1.59,7861.61,1.6,42.88,3.543208E7,1.59,
1315871437864,5,ACTIVE,2251410,Rafael Nadal,2.62,2050.77,2.76,2.0,2613439.5,2.7,
