Barclays ATP World Tour Finals - Tsonga vs Federer
Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,BP2,BV2,BP3,BV3,LP1,LV1,LP2,LV2,LP3,LV3,Total matched,LPM, Set1, Set2, Set3, Points
1322423133047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,185.1,2.68,158.56,2.66,8.13,2.96,4.28,3,5,3.1,17,525186.2,2.74,6,6,3,30
1322423133047,5,ACTIVE,2251402,Roger Federer,1.57,2235.02,1.56,4761.02,1.55,3576.67,1.58,659.93,1.59,2034.42,1.6,133.16,1.1835128E7,1.57,3,7,2,30
1322423134047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,185.1,2.68,158.56,2.66,8.13,2.96,4.28,3,5,3.1,19.58,525296.4,2.76,6,6,3,30
1322423134047,5,ACTIVE,2251402,Roger Federer,1.57,2034.55,1.56,4761.02,1.49,129.35,1.58,661.65,1.59,2034.42,1.6,128.88,1.1835335E7,1.57,3,7,2,30
1322423135047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,185.1,2.68,158.56,2.66,8.13,2.96,4.28,3,5,3.1,19.58,525296.4,2.76,6,6,3,30
1322423135047,5,ACTIVE,2251402,Roger Federer,1.57,2034.55,1.56,4761.02,1.49,129.35,1.58,661.65,1.59,2034.42,1.6,128.88,1.1835335E7,1.57,3,7,2,30
1322423136047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,185.1,2.68,158.56,2.66,8.13,2.96,4.28,3,5,3.1,19.58,525296.4,2.76,6,6,3,30
1322423136047,5,ACTIVE,2251402,Roger Federer,1.57,1841.92,1.56,4761.02,1.49,129.35,1.58,717.86,1.59,2034.42,1.6,147.72,1.183572E7,1.57,3,7,2,30
1322423137047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.74,85.61,2.68,158.56,2.66,8.13,2.96,4.28,3,5,3.1,19.58,525296.4,2.76,6,6,3,30
1322423137047,5,ACTIVE,2251402,Roger Federer,1.57,5.03,1.56,4761.02,1.49,129.35,1.58,717.86,1.59,2034.42,1.6,147.72,1.183572E7,1.57,3,7,2,30
1322423138047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,158.56,2.66,8.13,2.5,35.58,2.96,4.28,3,5,3.1,19.58,525304.4,2.72,6,6,3,30
1322423138047,5,ACTIVE,2251402,Roger Federer,1.57,5.03,1.56,5.03,1.49,129.35,1.58,702.45,1.59,2034.42,1.6,147.72,1.1835738E7,1.58,3,7,2,30
1322423139047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,158.56,2.66,8.13,2.5,35.58,3.1,19.58,3.5,3.76,3.65,276,525313.6,3,6,6,3,30
1322423139047,5,ACTIVE,2251402,Roger Federer,1.49,129.35,1.48,173.23,1.47,955.61,1.5,6998.94,1.53,5702.15,1.57,840.12,1.1835798E7,1.5,3,7,2,30
1322423140047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.78,20,2.68,158.56,2.66,8.13,3.5,3.76,3.65,276,4.5,42.8,525333.25,3.1,6,6,3,30
1322423140047,5,ACTIVE,2251402,Roger Federer,1.46,9116.84,1.45,3472.58,1.44,8970.64,1.47,5000,1.5,15998.94,1.51,2998,1.1840442E7,1.46,3,7,2,30
1322423141047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.78,20,2.68,150,2.66,8.13,3.5,3.76,3.65,276,4.5,42.8,525333.25,3.1,6,6,3,30
1322423141047,5,ACTIVE,2251402,Roger Federer,1.46,9116.84,1.45,3472.58,1.44,8970.64,1.47,5000,1.5,15998.94,1.51,2998,1.1840442E7,1.46,3,7,2,30
1322423142047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6976.02,2.78,20,2.68,150,3.5,3.76,3.65,276,4.5,42.8,525333.25,3.1,6,6,3,30
1322423142047,5,ACTIVE,2251402,Roger Federer,1.46,9116.84,1.45,3472.58,1.44,8970.64,1.47,5000,1.5,29394.49,1.51,2998,1.1840442E7,1.46,3,7,2,30
1322423143047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6976.02,2.78,20,2.68,150,3.5,3.76,3.65,276,4.5,42.8,525333.25,3.1,6,6,3,30
1322423143047,5,ACTIVE,2251402,Roger Federer,1.46,9116.84,1.45,3472.58,1.44,8970.64,1.47,5000,1.5,28394.49,1.51,2998,1.1840442E7,1.46,3,7,2,30
1322423144047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6976.02,2.78,20,2.68,150,3.5,3.76,3.65,276,4.5,42.8,525333.25,3.1,6,6,3,30
1322423144047,5,ACTIVE,2251402,Roger Federer,1.46,9116.84,1.45,3472.58,1.44,8970.64,1.47,5000,1.49,4755.99,1.5,24988.22,1.1840442E7,1.46,3,7,2,30
1322423145047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6976.02,2.78,20,2.68,150,3.5,3.76,3.65,276,4.5,42.8,525333.25,3.1,6,6,3,30
1322423145047,5,ACTIVE,2251402,Roger Federer,1.46,8783.36,1.45,3472.58,1.44,10359.53,1.47,5000,1.49,4855.99,1.5,24988.22,1.1841109E7,1.46,3,7,2,40
1322423146047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6976.02,2.78,20,2.68,150,3.5,3.76,3.65,276,4.5,42.8,525333.25,3.1,6,6,3,30
1322423146047,5,ACTIVE,2251402,Roger Federer,1.46,8783.36,1.45,4851.89,1.44,8970.64,1.47,4006.25,1.49,6098.27,1.5,24988.22,1.1843096E7,1.47,3,7,2,40
1322423147047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,10672.09,2.78,20,2.68,150,3.5,3.76,3.65,276,4.5,42.8,525333.25,3.1,6,6,3,30
1322423147047,5,ACTIVE,2251402,Roger Federer,1.46,8769.36,1.45,4851.89,1.44,8526.64,1.47,4006.25,1.48,1331.33,1.49,6098.27,1.1843124E7,1.46,3,7,2,40
1322423148047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.1,714.29,3,10654.96,2.78,20,3.5,3.76,3.65,276,4.5,42.8,525422.1,3.15,6,6,3,30
1322423148047,5,ACTIVE,2251402,Roger Federer,1.47,2864.99,1.46,8769.36,1.45,4851.89,1.48,1331.33,1.49,7810.6,1.5,24988.22,1.1851731E7,1.47,3,7,2,40
1322423149047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,17.12,3,10654.96,2.78,20,3.45,28.3,3.5,3.76,3.65,276,525422.1,3.15,6,6,3,30
1322423149047,5,ACTIVE,2251402,Roger Federer,1.47,2864.99,1.46,8769.36,1.45,4851.89,1.48,1829.33,1.49,7812.6,1.5,24988.22,1.1851735E7,1.48,3,7,2,40
1322423150047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,17.12,3,6976.02,2.92,267.12,3.45,28.3,3.5,3.76,3.65,276,525519.56,3.15,6,6,3,30
1322423150047,5,ACTIVE,2251402,Roger Federer,1.47,2488.21,1.46,8573.3,1.45,4851.89,1.48,1824.19,1.49,7812.6,1.5,24988.22,1.1852337E7,1.47,3,7,2,40
1322423151047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,25.68,3,6976.02,2.92,267.12,3.45,28.3,3.5,3.76,3.65,276,525617,3.15,6,6,3,30
1322423151047,5,ACTIVE,2251402,Roger Federer,1.47,2803.2,1.46,8573.3,1.45,4851.89,1.48,1824.19,1.49,7812.6,1.5,24988.22,1.1852909E7,1.47,3,7,2,40
1322423152047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,358.68,3,6976.02,2.92,267.12,3.45,28.3,3.5,3.76,3.65,276,525705.2,3.15,6,6,3,30
1322423152047,5,ACTIVE,2251402,Roger Federer,1.47,2129.26,1.46,8573.3,1.45,4851.89,1.48,1824.19,1.49,7812.6,1.5,24988.22,1.1855655E7,1.47,3,7,2,40
1322423153047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,339.02,3,6976.02,2.92,267.12,3.1,87.77,3.45,28.3,3.5,3.76,525744.44,3.05,6,6,3,30
1322423153047,5,ACTIVE,2251402,Roger Federer,1.47,1990.91,1.46,8573.3,1.45,4851.89,1.48,1824.19,1.49,7812.6,1.5,24988.22,1.1855955E7,1.47,3,7,2,40
1322423154047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,339.02,3,6976.02,2.92,267.12,3.1,2.16,3.5,3.76,3.65,276,525915.7,3.1,6,6,3,30
1322423154047,5,ACTIVE,2251402,Roger Federer,1.47,2018.55,1.46,8573.3,1.45,4851.89,1.48,1802.79,1.49,7812.6,1.5,24988.22,1.1855998E7,1.48,3,7,2,40
1322423155047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,1070.73,3,6976.02,2.92,267.12,3.1,3.87,3.5,3.76,3.65,276,525915.7,3.1,6,6,3,30
1322423155047,5,ACTIVE,2251402,Roger Federer,1.47,2368.55,1.46,8573.3,1.45,4851.89,1.48,1259.98,1.49,7812.6,1.5,24988.22,1.1856188E7,1.48,3,7,2,40
1322423156047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.1,8.83,3.05,848.73,3,6976.02,3.5,3.76,3.65,276,4.5,42.8,526059.56,3.15,6,6,3,30
1322423156047,5,ACTIVE,2251402,Roger Federer,1.47,7170.56,1.46,8573.3,1.45,4851.89,1.48,1259.98,1.49,7812.6,1.5,24988.22,1.1856394E7,1.47,3,7,2,40
1322423157047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,848.73,3,6976.02,2.92,267.12,3.1,4,3.5,3.76,3.65,276,526077.25,3.1,6,6,3,30
1322423157047,5,ACTIVE,2251402,Roger Federer,1.47,7552.41,1.46,8573.3,1.45,3472.58,1.48,1199.82,1.49,6470.32,1.5,24988.22,1.1856514E7,1.48,3,7,2,40
1322423158047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,848.73,3,6976.02,2.78,20,3.1,2.53,3.5,3.76,3.65,276,526085.25,3.1,6,6,3,30
1322423158047,5,ACTIVE,2251402,Roger Federer,1.47,5982.69,1.46,8573.3,1.45,3472.58,1.48,1065.47,1.49,7395.66,1.5,24988.22,1.1860008E7,1.47,3,7,2,40
1322423159047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.05,847.02,3,6976.02,2.78,20,3.1,17.12,3.5,3.76,3.65,276,526088.7,3.05,6,6,3,30
1322423159047,5,ACTIVE,2251402,Roger Federer,1.47,5954.62,1.46,8573.3,1.45,3472.58,1.48,865.47,1.49,7397.65,1.5,24988.22,1.1860468E7,1.48,3,7,2,40
1322423160047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.1,15.68,3.05,115.31,3,6976.02,3.25,2,3.5,3.76,3.65,276,526229.3,3.15,6,6,3,30
1322423160047,5,ACTIVE,2251402,Roger Federer,1.47,5230.99,1.46,8573.3,1.45,3472.58,1.48,844.06,1.49,7397.65,1.5,24988.22,1.1861901E7,1.47,3,7,2,40
1322423161047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.1,15.68,3.05,115.31,3,6976.02,3.25,2,3.35,29.85,3.5,3.76,526229.3,3.15,6,6,3,30
1322423161047,5,ACTIVE,2251402,Roger Federer,1.47,5231.84,1.46,8573.3,1.45,3472.58,1.48,2915.98,1.49,7397.65,1.5,24988.22,1.1862773E7,1.47,3,7,2,40
1322423162047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.1,13.18,3.05,115.31,3,6976.02,3.2,39,3.25,2,3.3,32.01,526234.3,3.1,6,6,3,30
1322423162047,5,ACTIVE,2251402,Roger Federer,1.47,5238.56,1.46,8573.3,1.45,3473.44,1.48,2840.84,1.49,7397.65,1.5,24988.22,1.1862923E7,1.48,3,7,2,40
1322423163047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3.1,13.18,3.05,115.31,3,6976.02,3.2,39,3.25,2,3.3,32.01,526238.4,3.15,6,6,3,30
1322423163047,5,ACTIVE,2251402,Roger Federer,1.47,3055.72,1.46,8573.3,1.45,892.02,1.48,2480.16,1.49,5685.32,1.5,24988.22,1.186752E7,1.47,3,7,2,40
1322423164047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6976.02,2.78,20,2.68,150,3.1,52.4,3.2,39,3.25,32.77,526264.75,3.1,6,6,3,30
1322423164047,5,ACTIVE,2251402,Roger Federer,1.47,2539.29,1.46,6633.06,1.45,892.02,1.49,5683.22,1.5,24988.22,1.52,44,1.1867922E7,1.47,3,7,2,40
1322423165047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6976.02,2.78,20,2.68,150,3.05,50,3.1,12.69,3.2,39,526352.75,3.1,6,6,3,30
1322423165047,5,ACTIVE,2251402,Roger Federer,1.48,3,1.47,2539.29,1.46,856.16,1.49,4757.88,1.5,24988.22,1.52,44,1.1867922E7,1.47,3,7,2,40
1322423166047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6936.02,2.78,20,2.68,150,3.05,40,3.1,12.69,3.2,39,526442.75,3.05,6,6,3,30
1322423166047,5,ACTIVE,2251402,Roger Federer,1.47,2496.48,1.45,35.85,1.44,8612.26,1.5,24988.22,1.52,44,1.55,3.23,1.1867966E7,1.48,3,7,2,40
1322423167047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6936.02,2.78,20,2.68,150,3.05,35.71,3.1,12.69,3.2,39,526447.06,3.05,6,6,3,40
1322423167047,5,ACTIVE,2251402,Roger Federer,1.47,2496.48,1.45,35.85,1.44,8612.26,1.5,24988.22,1.55,3.23,1.56,5,1.1867975E7,1.49,3,7,2,40
1322423168047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6936.02,2.78,20,2.68,150,3.2,39,3.5,3.76,4.5,42.8,526595.44,3.15,6,6,3,40
1322423168047,5,ACTIVE,2251402,Roger Federer,1.48,131,1.47,2366.71,1.45,35.85,1.5,24988.22,1.55,3.23,1.56,5,1.186809E7,1.47,3,7,2,40
1322423169047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6936.02,2.78,20,2.68,150,3.2,39,3.5,3.76,4.5,42.8,526595.44,3.15,6,6,3,40
1322423169047,5,ACTIVE,2251402,Roger Federer,1.47,2259.18,1.45,35.85,1.44,8612.26,1.5,24988.22,1.55,3.23,1.56,5,1.1868563E7,1.47,3,7,2,40
1322423170047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6936.02,2.78,20,2.68,150,3.1,2,3.2,39,3.25,4.28,526595.44,3.15,6,6,3,40
1322423170047,5,ACTIVE,2251402,Roger Federer,1.48,53.02,1.47,2257.18,1.45,35.85,1.5,24988.22,1.55,3.23,1.56,5,1.1868577E7,1.48,3,7,2,40
1322423171047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6936.02,2.78,20,2.68,150,3.1,2,3.2,39,3.25,4.28,526595.44,3.15,6,6,3,40
1322423171047,5,ACTIVE,2251402,Roger Federer,1.48,39.02,1.47,2257.18,1.45,35.85,1.5,24988.22,1.55,3.23,1.56,5,1.1868605E7,1.48,3,7,2,40
1322423172047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6936.02,2.78,20,2.68,150,3.2,39,3.25,4.28,3.5,3.76,526603.94,3.1,6,6,3,40
1322423172047,5,ACTIVE,2251402,Roger Federer,1.47,1656.91,1.45,35.95,1.44,8612.26,1.5,24988.22,1.55,3.23,1.56,5,1.1869907E7,1.47,3,7,2,40
1322423173047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6936.02,2.78,20,2.68,150,3.2,39,3.25,4.28,3.5,3.76,526603.94,3.1,6,6,3,40
1322423173047,5,ACTIVE,2251402,Roger Federer,1.47,1655.91,1.45,35.95,1.44,8612.26,1.5,24988.22,1.55,3.23,1.56,5,1.1869929E7,1.47,3,7,2,40
1322423174047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6944.59,2.78,20,2.68,150,3.2,39,3.25,4.28,3.5,3.76,526603.94,3.1,6,6,3,40
1322423174047,5,ACTIVE,2251402,Roger Federer,1.47,1655.91,1.45,35.95,1.44,8612.26,1.5,24988.22,1.55,3.23,1.56,5,1.1869929E7,1.47,3,7,2,40
1322423175047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6944.59,2.78,20,2.68,150,3.2,39,3.25,4.28,3.5,3.76,526603.94,3.1,6,6,3,40
1322423175047,5,ACTIVE,2251402,Roger Federer,1.47,1640.39,1.45,35.95,1.44,8612.26,1.49,501.89,1.5,24988.22,1.55,3.23,1.186996E7,1.47,3,7,2,40
1322423176047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6944.59,2.78,20,2.7,21.4,3.2,39,3.25,4.28,3.5,3.76,526603.94,3.1,6,6,3,40
1322423176047,5,ACTIVE,2251402,Roger Federer,1.48,3.23,1.47,1640.39,1.45,35.95,1.49,501.89,1.5,24988.22,1.55,3.23,1.186996E7,1.47,3,7,2,40
1322423177047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6944.59,2.78,20,2.7,21.4,3.2,39,3.25,4.28,3.5,3.76,526603.94,3.1,6,6,3,40
1322423177047,5,ACTIVE,2251402,Roger Federer,1.48,3.23,1.47,1640.39,1.45,35.95,1.49,493.33,1.5,24988.22,1.55,3.23,1.1869977E7,1.49,3,7,2,40
1322423178047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6919.59,2.78,20,2.7,21.4,3.2,39,3.25,4.28,3.5,3.76,526653.94,3,6,6,3,40
1322423178047,5,ACTIVE,2251402,Roger Federer,1.48,3.23,1.47,1640.39,1.45,35.95,1.49,493.33,1.5,21395.54,1.55,3.23,1.1869977E7,1.49,3,7,2,40
1322423179047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,6919.59,2.7,21.4,2.68,150,3.1,17.12,3.2,39,3.25,4.28,526653.94,3,6,6,3,40
1322423179047,5,ACTIVE,2251402,Roger Federer,1.48,3.23,1.47,1640.39,1.45,35.95,1.49,493.33,1.5,13395.54,1.55,3.23,1.1869977E7,1.49,3,7,2,40
1322423180047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,8.56,2.7,21.4,2.68,150,3.1,17.12,3.2,39,3.25,4.28,526653.94,3,6,6,3,40
1322423180047,5,ACTIVE,2251402,Roger Federer,1.48,3.23,1.47,1640.39,1.45,35.95,1.49,493.33,1.55,3.23,1.56,5,1.1869977E7,1.49,3,7,2,40
1322423181047,5,ACTIVE,2444577,Jo Wilfried Tsonga,3,8.56,2.7,21.4,2.68,150,3.1,17.12,3.2,39,3.25,4.28,526653.94,3,6,6,3,40
1322423181047,5,ACTIVE,2251402,Roger Federer,1.48,3.23,1.47,1640.39,1.45,35.95,1.49,493.33,1.55,3.23,1.56,5,1.1869977E7,1.49,3,7,2,40
1322423182047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.7,29.96,2.68,150,2.66,8.13,3,156.42,3.1,17.12,3.2,39,526916.06,3,6,6,3,40
1322423182047,5,ACTIVE,2251402,Roger Federer,1.48,5.27,1.47,1640.39,1.44,8612.26,1.55,3.23,1.56,5,1.57,221.29,1.187047E7,1.49,3,7,2,40
1322423183047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,150,2.66,8.13,2.6,125.19,3,1276.64,3.1,17.12,3.2,39,526957.44,2.82,6,6,3,40
1322423183047,5,ACTIVE,2251402,Roger Federer,1.55,13845.76,1.5,30.3,1.49,1835.61,1.6,176.43,1.61,214.8,1.62,5,1.187164E7,1.55,3,7,2,40
1322423184047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,150,2.66,8.13,2.6,125.19,3,1276.72,3.1,17.12,3.2,39,526957.44,2.82,6,6,3,40
1322423184047,5,ACTIVE,2251402,Roger Federer,1.55,13841.75,1.5,655.37,1.49,1835.61,1.6,176.43,1.61,214.8,1.62,5,1.1871648E7,1.55,3,7,2,40
1322423185047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,150,2.66,8.13,2.6,125.19,2.8,14883.56,3,156.5,3.1,17.12,526957.44,2.82,6,6,3,40
1322423185047,5,ACTIVE,2251402,Roger Federer,1.56,26791.09,1.55,13841.75,1.5,625.07,1.6,176.43,1.61,214.8,1.62,5,1.1871648E7,1.55,3,7,2,40
1322423186047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,150,2.66,8.13,2.6,125.19,2.8,14883.56,3,156.5,3.1,17.12,526957.44,2.82,6,6,3,40
1322423186047,5,ACTIVE,2251402,Roger Federer,1.56,26791.09,1.55,13841.75,1.5,625.07,1.6,176.43,1.61,214.8,1.62,5,1.1871648E7,1.55,3,7,2,40
1322423187047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,150,2.66,8.13,2.6,125.19,2.8,14883.56,3,156.5,3.1,17.12,526957.44,2.82,6,6,3,40
1322423187047,5,ACTIVE,2251402,Roger Federer,1.57,4755.99,1.56,26711.08,1.55,3592.67,1.6,176.43,1.61,214.8,1.62,5,1.1871808E7,1.56,3,7,2,40
1322423188047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,150,2.66,8.13,2.6,125.19,2.8,14883.56,3,158.21,3.1,17.12,526957.44,2.82,6,6,3,40
1322423188047,5,ACTIVE,2251402,Roger Federer,1.57,4755.99,1.56,26711.08,1.55,3592.67,1.6,176.43,1.61,214.8,1.62,5,1.1871808E7,1.56,3,7,2,40
1322423189047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,150,2.66,8.13,2.6,125.19,2.8,14883.56,3,161.45,3.05,32.79,526957.44,2.82,6,6,3,40
1322423189047,5,ACTIVE,2251402,Roger Federer,1.58,5.03,1.57,4752.46,1.56,26716.11,1.6,176.43,1.61,214.8,1.62,5,1.1871825E7,1.57,3,7,2,40
1322423190047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,115.39,2.66,8.13,2.6,125.19,2.8,14900.68,3,161.45,3.05,32.79,527086.7,2.76,6,6,3,40
1322423190047,5,ACTIVE,2251402,Roger Federer,1.57,5925.97,1.56,26761.46,1.55,5.03,1.6,176.43,1.61,1457.04,1.62,5,1.187193E7,1.57,3,7,2,40
1322423191047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,115.39,2.66,8.13,2.6,125.19,2.8,14900.68,3,161.45,3.05,32.79,527086.7,2.76,6,6,3,40
1322423191047,5,ACTIVE,2251402,Roger Federer,1.57,6568.09,1.56,26761.46,1.55,5.03,1.6,176.43,1.61,1457.04,1.62,5,1.187193E7,1.57,3,7,2,40
1322423192047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,115.39,2.66,911.74,2.6,125.19,2.78,17.12,2.8,14883.56,3,161.45,527112.3,2.76,6,6,3,40
1322423192047,5,ACTIVE,2251402,Roger Federer,1.57,6699.65,1.56,26761.46,1.55,5.03,1.6,176.43,1.61,1457.04,1.62,5,1.1871993E7,1.57,3,7,2,40
1322423193047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,115.39,2.66,911.74,2.6,125.19,2.78,608.22,2.8,14883.56,3,161.45,527112.3,2.76,6,6,3,40
1322423193047,5,ACTIVE,2251402,Roger Federer,1.57,8084.67,1.56,26761.46,1.55,5.03,1.59,15.51,1.6,176.43,1.61,1457.04,1.1871999E7,1.57,3,7,2,40
1322423194047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.68,115.39,2.66,911.74,2.6,125.19,2.78,608.22,2.8,14883.56,3,161.45,527112.3,2.76,6,6,3,40
1322423194047,5,ACTIVE,2251402,Roger Federer,1.57,7996.06,1.56,29342.88,1.55,5.03,1.59,15.51,1.6,176.43,1.61,1457.04,1.1872176E7,1.57,3,7,2,40
1322423195047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,911.74,2.6,125.19,2.5,35.58,2.78,145.54,2.8,14883.56,3,161.45,527243.8,2.68,6,6,3,40
1322423195047,5,ACTIVE,2251402,Roger Federer,1.6,1413.08,1.58,281.85,1.57,8057.69,1.61,1457.04,1.62,5,1.63,23.44,1.1872804E7,1.6,3,7,2,40
1322423196047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,911.74,2.6,125.19,2.5,35.58,2.78,17.12,2.8,14883.56,3,161.45,527243.8,2.68,6,6,3,40
1322423196047,5,ACTIVE,2251402,Roger Federer,1.6,783.29,1.58,281.85,1.57,8012.63,1.61,1457.04,1.62,5,1.63,23.44,1.1874063E7,1.6,3,7,2,40
1322423197047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,8.13,2.6,125.19,2.5,35.58,2.74,462.67,2.78,17.12,2.8,14883.56,527243.8,2.68,6,6,3,40
1322423197047,5,ACTIVE,2251402,Roger Federer,1.6,612.06,1.58,281.85,1.57,8012.63,1.61,1457.04,1.62,5,1.63,23.44,1.1874406E7,1.6,3,7,2,40
1322423198047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,8.13,2.6,125.19,2.5,35.58,2.74,462.67,2.78,17.12,2.8,14883.56,527243.8,2.68,6,6,3,40
1322423198047,5,ACTIVE,2251402,Roger Federer,1.6,612.06,1.58,281.85,1.57,8012.63,1.61,1457.04,1.62,5,1.63,23.44,1.1874406E7,1.6,3,7,2,40
1322423199047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,8.13,2.6,125.19,2.5,35.58,2.74,591.09,2.78,17.12,2.8,14883.56,527252.4,2.68,6,6,3,40
1322423199047,5,ACTIVE,2251402,Roger Federer,1.6,472.21,1.58,281.85,1.57,8012.63,1.61,1457.04,1.62,5,1.63,23.44,1.1874697E7,1.6,3,7,2,40
1322423200047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,8.13,2.6,125.19,2.5,35.58,2.74,591.09,2.78,17.12,2.8,14883.56,527252.4,2.68,6,6,3,40
1322423200047,5,ACTIVE,2251402,Roger Federer,1.6,320.3,1.58,566.95,1.57,8012.63,1.61,1457.04,1.62,5,1.63,23.44,1.1875001E7,1.6,3,7,2,40
1322423201047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,8.13,2.6,125.19,2.5,35.58,2.74,591.09,2.8,14883.56,3,161.45,527359.7,2.68,6,6,3,40
1322423201047,5,ACTIVE,2251402,Roger Federer,1.58,442.28,1.57,8012.63,1.56,26716.11,1.61,1457.04,1.62,5,1.63,23.44,1.187581E7,1.59,3,7,2,40
1322423202047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,8.13,2.6,125.19,2.5,35.58,2.74,591.09,2.8,14883.56,3,161.45,527359.7,2.68,6,6,3,40
1322423202047,5,ACTIVE,2251402,Roger Federer,1.58,403.75,1.57,8012.63,1.56,26716.11,1.59,455.39,1.6,10,1.61,1457.04,1.1875891E7,1.58,3,7,2,40
1322423203047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,8.13,2.6,125.19,2.5,35.58,2.74,591.09,2.8,14883.56,3,5.03,527359.7,2.68,6,6,3,40
1322423203047,5,ACTIVE,2251402,Roger Federer,1.58,391.48,1.57,7951,1.56,26716.11,1.59,414.39,1.6,10,1.61,1457.04,1.1876015E7,1.58,3,7,2,40
1322423204047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,6.42,2.62,925.93,2.6,125.19,2.74,591.09,2.8,14883.56,3,5.03,527364.8,2.66,6,6,3,40
1322423204047,5,ACTIVE,2251402,Roger Federer,1.6,572.74,1.58,387.76,1.57,7951,1.61,1457.04,1.62,5,1.63,23.44,1.1876874E7,1.6,3,7,2,40
1322423205047,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.66,6.42,2.6,125.19,2.5,35.58,2.74,591.09,2.8,14883.56,3,5.03,527384.8,2.68,6,6,3,40
1322423205047,5,ACTIVE,2251402,Roger Federer,1.6,613.85,1.58,387.76,1.57,6677.11,1.61,182,1.62,5,1.63,23.44,1.1877015E7,1.6,3,7,2,40
